"","AGBN","seed","seedrich","type","time"
"586",0,0,0,"SF","second"
"587",0,0,0,"SF","second"
"588",0,0,0,"SF","second"
"589",16.8285520245682,0,0,"SF","second"
"590",0,0,0,"SF","second"
"591",0,0,0,"SF","second"
"592",13.1067679538082,0,0,"SF","second"
"593",0,0,0,"SF","second"
"594",0,0,0,"SF","second"
"595",0,5927.23712,4,"SF","second"
"596",28.4917643689333,555.67848,2,"SF","second"
"597",0,0,0,"SF","second"
"598",12.2814252353508,0,0,"SF","second"
"599",0,555.67848,1,"SF","second"
"600",0,0,0,"SF","second"
"601",0,1296.58312,1,"SF","second"
"602",0,0,0,"SF","second"
"603",4.14790515422639,0,0,"SF","second"
"604",0,0,0,"SF","second"
"605",14.4864563299166,740.90464,1,"SF","second"
"606",5.67580660339315,0,0,"SF","second"
"607",0,0,0,"SF","second"
"608",15.1588791808484,2222.71392,1,"SF","second"
"609",40.4097512484901,0,0,"SF","second"
"610",0,5371.55864,1,"SF","second"
"611",0,0,0,"SF","second"
"612",0,0,0,"SF","second"
"613",0,0,0,"SF","second"
"614",0,185.22616,1,"SF","second"
"615",0,0,0,"SF","second"
"616",0,185.22616,1,"SF","second"
"617",19.7925033919188,370.45232,1,"SF","second"
"618",0,0,0,"SF","second"
"619",0,0,0,"SF","second"
"620",0,370.45232,1,"SF","second"
"621",0,0,0,"SF","second"
"622",1.28774086382148,0,0,"SF","second"
